tweet_id,date_time,favorites,followers,friends,retweets
851464819735769094,Mon Apr 10 16:00:07 +0000 2017,22968,9012343,18,6548
851224888060895234,Mon Apr 10 00:06:42 +0000 2017,19596,9012343,18,5356
850753642995093505,Sat Apr 08 16:54:09 +0000 2017,29069,9012343,18,8428
850380195714523136,Fri Apr 07 16:10:12 +0000 2017,12436,9012343,18,2424
850333567704068097,Fri Apr 07 13:04:55 +0000 2017,3279,9012343,18,307
850145622816686080,Fri Apr 07 00:38:06 +0000 2017,15460,9012343,18,3524
850019790995546112,Thu Apr 06 16:18:05 +0000 2017,19348,9012343,18,4546
849776966551130114,Thu Apr 06 00:13:11 +0000 2017,28815,9012343,18,7080
849668094696017920,Wed Apr 05 17:00:34 +0000 2017,0,9012343,18,4630
849412302885593088,Wed Apr 05 00:04:08 +0000 2017,15092,9012343,18,2940
849336543269576704,Tue Apr 04 19:03:06 +0000 2017,10848,9012343,18,1758
849051919805034497,Tue Apr 04 00:12:06 +0000 2017,40241,9012194,18,7905
848690551926992896,Mon Apr 03 00:16:10 +0000 2017,23979,9012344,18,4050
848324959059550208,Sun Apr 02 00:03:26 +0000 2017,23524,9012344,18,4318
848213670039564288,Sat Apr 01 16:41:12 +0000 2017,7772,9012344,18,673
848212111729840128,Sat Apr 01 16:35:01 +0000 2017,15522,9012194,18,2821
847978865427394560,Sat Apr 01 01:08:10 +0000 2017,0,9012194,18,3044
847971574464610304,Sat Apr 01 00:39:12 +0000 2017,0,9012344,18,413
847962785489326080,Sat Apr 01 00:04:17 +0000 2017,22391,9012344,18,4757
847842811428974592,Fri Mar 31 16:07:33 +0000 2017,5160,9012194,18,1234
847617282490613760,Fri Mar 31 01:11:22 +0000 2017,6668,9012344,18,388
847606175596138505,Fri Mar 31 00:27:14 +0000 2017,17889,9012344,18,3206
847251039262605312,Thu Mar 30 00:56:03 +0000 2017,19535,9012344,18,4063
847157206088847362,Wed Mar 29 18:43:12 +0000 2017,18916,9012344,18,5456
847116187444137987,Wed Mar 29 16:00:12 +0000 2017,20460,9012344,18,2987
846874817362120707,Wed Mar 29 00:01:05 +0000 2017,19165,9012344,18,3679
846514051647705089,Tue Mar 28 00:07:32 +0000 2017,42447,9012344,18,10806
846505985330044928,Mon Mar 27 23:35:28 +0000 2017,13475,9012344,18,2873
846153765933735936,Mon Mar 27 00:15:53 +0000 2017,30045,9012344,18,8488
846139713627017216,Sun Mar 26 23:20:02 +0000 2017,29637,9012344,18,9490
846042936437604353,Sun Mar 26 16:55:29 +0000 2017,15253,9012344,18,2681
845812042753855489,Sun Mar 26 01:38:00 +0000 2017,27882,9012344,18,8161
845677943972139009,Sat Mar 25 16:45:08 +0000 2017,24098,9012344,18,4531
845397057150107648,Fri Mar 24 22:08:59 +0000 2017,7291,9012344,18,1674
845306882940190720,Fri Mar 24 16:10:40 +0000 2017,22287,9012344,18,5050
845098359547420673,Fri Mar 24 02:22:04 +0000 2017,0,9012344,18,7191
844979544864018432,Thu Mar 23 18:29:57 +0000 2017,13043,9012344,18,2393
844973813909606400,Thu Mar 23 18:07:10 +0000 2017,14362,9012344,18,2974
844580511645339650,Wed Mar 22 16:04:20 +0000 2017,15752,9012344,18,2918
844223788422217728,Tue Mar 21 16:26:50 +0000 2017,13098,9012344,18,2063
843981021012017153,Tue Mar 21 00:22:10 +0000 2017,14552,9012344,18,2795
843856843873095681,Mon Mar 20 16:08:44 +0000 2017,20573,9012344,18,4336
843604394117681152,Sun Mar 19 23:25:35 +0000 2017,16173,9012344,18,2573
843235543001513987,Sat Mar 18 22:59:54 +0000 2017,20595,9012344,18,5637
842846295480000512,Fri Mar 17 21:13:10 +0000 2017,14665,9012344,18,3437
842765311967449089,Fri Mar 17 15:51:22 +0000 2017,6458,9012344,18,1202
842535590457499648,Fri Mar 17 00:38:32 +0000 2017,17390,9012344,18,3306
842163532590374912,Thu Mar 16 00:00:07 +0000 2017,23425,9012344,18,5473
842115215311396866,Wed Mar 15 20:48:07 +0000 2017,13418,9012344,18,2859
841833993020538882,Wed Mar 15 02:10:39 +0000 2017,0,9012344,18,14134
841680585030541313,Tue Mar 14 16:01:03 +0000 2017,24746,9012344,18,7407
841439858740625411,Tue Mar 14 00:04:30 +0000 2017,12091,9012344,18,3448
841320156043304961,Mon Mar 13 16:08:50 +0000 2017,19022,9012344,18,5210
841314665196081154,Mon Mar 13 15:47:01 +0000 2017,15210,9012344,18,4385
841077006473256960,Mon Mar 13 00:02:39 +0000 2017,21971,9012344,18,5034
840761248237133825,Sun Mar 12 03:07:56 +0000 2017,0,9012344,18,1664
840728873075638272,Sun Mar 12 00:59:17 +0000 2017,0,9012344,18,15142
840698636975636481,Sat Mar 11 22:59:09 +0000 2017,169,9012344,18,2
840696689258311684,Sat Mar 11 22:51:24 +0000 2017,11808,9012344,18,916
840632337062862849,Sat Mar 11 18:35:42 +0000 2017,8662,9012344,18,1664
840370681858686976,Sat Mar 11 01:15:58 +0000 2017,15801,9012344,18,4315
840268004936019968,Fri Mar 10 18:27:58 +0000 2017,18484,9012344,18,5425
839990271299457024,Fri Mar 10 00:04:21 +0000 2017,12906,9012344,18,2145
839549326359670784,Wed Mar 08 18:52:12 +0000 2017,26349,9012344,18,7348
839290600511926273,Wed Mar 08 01:44:07 +0000 2017,0,9012344,18,137
839239871831150596,Tue Mar 07 22:22:32 +0000 2017,26010,9012344,18,6159
838952994649550848,Tue Mar 07 03:22:35 +0000 2017,18909,9012344,18,3804
838921590096166913,Tue Mar 07 01:17:48 +0000 2017,10718,9012344,18,1938
838916489579200512,Tue Mar 07 00:57:32 +0000 2017,0,9012344,18,32
838831947270979586,Mon Mar 06 19:21:35 +0000 2017,0,9012344,18,10436
838561493054533637,Mon Mar 06 01:26:54 +0000 2017,10562,9012344,18,1265
838476387338051585,Sun Mar 05 19:48:43 +0000 2017,21618,9012344,18,4507
838201503651401729,Sun Mar 05 01:36:26 +0000 2017,0,9012344,18,9539
838150277551247360,Sat Mar 04 22:12:52 +0000 2017,1600,9012344,18,315
838085839343206401,Sat Mar 04 17:56:49 +0000 2017,134,9012344,18,1
838083903487373313,Sat Mar 04 17:49:08 +0000 2017,16969,9012344,18,2950
837820167694528512,Sat Mar 04 00:21:08 +0000 2017,32798,9012344,18,7443
837482249356513284,Fri Mar 03 01:58:22 +0000 2017,3730,9012344,18,423
837471256429613056,Fri Mar 03 01:14:41 +0000 2017,12340,9012344,18,2140
837110210464448512,Thu Mar 02 01:20:01 +0000 2017,15482,9012344,18,2248
836989968035819520,Wed Mar 01 17:22:13 +0000 2017,12306,9012344,18,2186
836753516572119041,Wed Mar 01 01:42:39 +0000 2017,18656,9012344,18,4404
836677758902222849,Tue Feb 28 20:41:37 +0000 2017,12175,9012344,18,2108
836648853927522308,Tue Feb 28 18:46:45 +0000 2017,0,9012344,18,524
836397794269200385,Tue Feb 28 02:09:08 +0000 2017,0,9012344,18,26119
836380477523124226,Tue Feb 28 01:00:19 +0000 2017,14288,9012344,18,2843
836260088725786625,Mon Feb 27 17:01:56 +0000 2017,20579,9012344,18,4112
836001077879255040,Sun Feb 26 23:52:43 +0000 2017,18410,9012344,18,4059
835685285446955009,Sun Feb 26 02:57:52 +0000 2017,0,9012344,18,7736
835574547218894849,Sat Feb 25 19:37:50 +0000 2017,17178,9012344,18,3431
835536468978302976,Sat Feb 25 17:06:32 +0000 2017,0,9012344,18,1604
835309094223372289,Sat Feb 25 02:03:02 +0000 2017,0,9012344,18,19906
835297930240217089,Sat Feb 25 01:18:40 +0000 2017,15915,9012344,18,2840
835264098648616962,Fri Feb 24 23:04:14 +0000 2017,7458,9012344,18,1604
835246439529840640,Fri Feb 24 21:54:03 +0000 2017,2031,9012344,18,68
835172783151792128,Fri Feb 24 17:01:22 +0000 2017,25272,9012344,18,5481
835152434251116546,Fri Feb 24 15:40:31 +0000 2017,21594,9012344,18,2857
834931633769889797,Fri Feb 24 01:03:08 +0000 2017,10419,9012344,18,1542
834786237630337024,Thu Feb 23 15:25:23 +0000 2017,20733,9012344,18,5272
834574053763584002,Thu Feb 23 01:22:14 +0000 2017,13181,9012344,18,2394
834477809192075265,Wed Feb 22 18:59:48 +0000 2017,0,9012344,18,10135
834458053273591808,Wed Feb 22 17:41:18 +0000 2017,9294,9012344,18,1595
834209720923721728,Wed Feb 22 01:14:30 +0000 2017,19855,9012344,18,4514
834167344700198914,Tue Feb 21 22:26:07 +0000 2017,15285,9012344,18,3497
834089966724603904,Tue Feb 21 17:18:39 +0000 2017,9691,9012344,18,2038
834086379323871233,Tue Feb 21 17:04:24 +0000 2017,12629,9012344,18,2106
833863086058651648,Tue Feb 21 02:17:06 +0000 2017,12993,9012344,18,2293
833826103416520705,Mon Feb 20 23:50:09 +0000 2017,17544,9012344,18,3592
833732339549220864,Mon Feb 20 17:37:34 +0000 2017,0,9012344,18,211
833722901757046785,Mon Feb 20 17:00:04 +0000 2017,20205,9012344,18,3099
833479644947025920,Mon Feb 20 00:53:27 +0000 2017,14393,9012344,18,1944
833124694597443584,Sun Feb 19 01:23:00 +0000 2017,19556,9012344,18,4630
832998151111966721,Sat Feb 18 17:00:10 +0000 2017,12819,9012344,18,2099
832769181346996225,Sat Feb 18 01:50:19 +0000 2017,0,9012344,18,38
832757312314028032,Sat Feb 18 01:03:09 +0000 2017,16332,9012344,18,3456
832682457690300417,Fri Feb 17 20:05:43 +0000 2017,11500,9012344,18,2780
832645525019123713,Fri Feb 17 17:38:57 +0000 2017,2828,9012344,18,510
832636094638288896,Fri Feb 17 17:01:29 +0000 2017,15371,9012344,18,2660
832397543355072512,Fri Feb 17 01:13:34 +0000 2017,11585,9012344,18,2113
832369877331693569,Thu Feb 16 23:23:38 +0000 2017,16613,9012344,18,3044
832273440279240704,Thu Feb 16 17:00:25 +0000 2017,10981,9012344,18,2234
832215909146226688,Thu Feb 16 13:11:49 +0000 2017,0,9012344,18,5947
832215726631055365,Thu Feb 16 13:11:05 +0000 2017,0,9012344,18,8909
832088576586297345,Thu Feb 16 04:45:50 +0000 2017,60,9012344,18,2
832040443403784192,Thu Feb 16 01:34:34 +0000 2017,0,9012344,18,9153
832032802820481025,Thu Feb 16 01:04:13 +0000 2017,17272,9012344,18,4453
831939777352105988,Wed Feb 15 18:54:34 +0000 2017,23198,9012344,18,5858
831926988323639298,Wed Feb 15 18:03:45 +0000 2017,325,9012344,18,34
831911600680497154,Wed Feb 15 17:02:36 +0000 2017,26643,9012344,18,6216
831670449226514432,Wed Feb 15 01:04:21 +0000 2017,10096,9012344,18,1738
831650051525054464,Tue Feb 14 23:43:18 +0000 2017,6895,9012344,18,1847
831552930092285952,Tue Feb 14 17:17:22 +0000 2017,8695,9012344,18,2238
831322785565769729,Tue Feb 14 02:02:51 +0000 2017,9005,9012344,18,1488
831315979191906304,Tue Feb 14 01:35:49 +0000 2017,6331,9012344,18,1067
831309418084069378,Tue Feb 14 01:09:44 +0000 2017,11415,9012344,18,2355
831262627380748289,Mon Feb 13 22:03:49 +0000 2017,11514,9012194,18,1962
830956169170665475,Mon Feb 13 01:46:03 +0000 2017,7722,9012344,18,1426
830583320585068544,Sun Feb 12 01:04:29 +0000 2017,64497,9012344,18,15980
830173239259324417,Fri Feb 10 21:54:58 +0000 2017,0,9012344,18,5427
830097400375152640,Fri Feb 10 16:53:37 +0000 2017,9433,9012344,18,2807
829878982036299777,Fri Feb 10 02:25:42 +0000 2017,0,9012344,18,4791
829861396166877184,Fri Feb 10 01:15:49 +0000 2017,11884,9012344,18,1853
829501995190984704,Thu Feb 09 01:27:41 +0000 2017,30742,9012344,18,10135
829449946868879360,Wed Feb 08 22:00:52 +0000 2017,10147,9012344,18,1926
829141528400556032,Wed Feb 08 01:35:19 +0000 2017,23598,9012344,18,7021
829011960981237760,Tue Feb 07 17:00:28 +0000 2017,51715,9012344,18,15684
828801551087042563,Tue Feb 07 03:04:22 +0000 2017,0,9012344,18,3270
828770345708580865,Tue Feb 07 01:00:22 +0000 2017,24800,9012344,18,5606
828708714936930305,Mon Feb 06 20:55:28 +0000 2017,35364,9012344,18,10730
828650029636317184,Mon Feb 06 17:02:17 +0000 2017,9227,9012344,18,1284
828409743546925057,Mon Feb 06 01:07:28 +0000 2017,6169,9012344,18,1112
828408677031882754,Mon Feb 06 01:03:14 +0000 2017,7451,9012344,18,1234
828381636999917570,Sun Feb 05 23:15:47 +0000 2017,12211,9012344,18,2136
828376505180889089,Sun Feb 05 22:55:23 +0000 2017,7171,9012344,18,1027
828372645993398273,Sun Feb 05 22:40:03 +0000 2017,12209,9012344,18,2806
828361771580813312,Sun Feb 05 21:56:51 +0000 2017,2113,9012344,18,170
828046555563323392,Sun Feb 05 01:04:17 +0000 2017,11389,9012344,18,2754
828011680017821696,Sat Feb 04 22:45:42 +0000 2017,10056,9012344,18,2067
827933404142436356,Sat Feb 04 17:34:40 +0000 2017,19454,9012344,18,5026
827653905312006145,Fri Feb 03 23:04:02 +0000 2017,15047,9012344,18,2903
827600520311402496,Fri Feb 03 19:31:54 +0000 2017,7264,9012344,18,896
827324948884643840,Fri Feb 03 01:16:53 +0000 2017,15374,9012344,18,2907
827199976799354881,Thu Feb 02 17:00:17 +0000 2017,10282,9012344,18,2128
826958653328592898,Thu Feb 02 01:01:21 +0000 2017,20910,9012344,18,4790
826848821049180160,Wed Feb 01 17:44:55 +0000 2017,35088,9012344,18,9724
826615380357632002,Wed Feb 01 02:17:19 +0000 2017,0,9012344,18,3821
826598799820865537,Wed Feb 01 01:11:25 +0000 2017,4976,9012345,18,238
826598365270007810,Wed Feb 01 01:09:42 +0000 2017,9718,9012345,18,2254
826476773533745153,Tue Jan 31 17:06:32 +0000 2017,17869,9012345,18,4029
826240494070030336,Tue Jan 31 01:27:39 +0000 2017,12884,9012345,18,2507
826204788643753985,Mon Jan 30 23:05:46 +0000 2017,4735,9012344,18,881
826115272272650244,Mon Jan 30 17:10:04 +0000 2017,15189,9012344,18,2981
825876512159186944,Mon Jan 30 01:21:19 +0000 2017,10173,9012344,18,1788
825829644528148480,Sun Jan 29 22:15:05 +0000 2017,12372,9012344,18,2411
825535076884762624,Sun Jan 29 02:44:34 +0000 2017,55461,9012344,18,16929
825147591692263424,Sat Jan 28 01:04:51 +0000 2017,17761,9012344,18,4346
825120256414846976,Fri Jan 27 23:16:13 +0000 2017,0,9012344,18,1198
825026590719483904,Fri Jan 27 17:04:02 +0000 2017,6074,9012344,18,1198
824796380199809024,Fri Jan 27 01:49:15 +0000 2017,0,9012344,18,5296
824775126675836928,Fri Jan 27 00:24:48 +0000 2017,14494,9012344,18,3364
824663926340194305,Thu Jan 26 17:02:56 +0000 2017,10225,9012344,18,1701
824325613288833024,Wed Jan 25 18:38:36 +0000 2017,11492,9012344,18,10205
824297048279236611,Wed Jan 25 16:45:05 +0000 2017,14631,9012344,18,3702
824025158776213504,Tue Jan 24 22:44:42 +0000 2017,4693,9012344,18,577
823939628516474880,Tue Jan 24 17:04:50 +0000 2017,10342,9012344,18,2618
823719002937630720,Tue Jan 24 02:28:08 +0000 2017,0,9012344,18,10742
823699002998870016,Tue Jan 24 01:08:40 +0000 2017,13585,9012344,18,2425
823581115634085888,Mon Jan 23 17:20:14 +0000 2017,12642,9012344,18,2521
823333489516937216,Mon Jan 23 00:56:15 +0000 2017,684,9012344,18,22
823322678127919110,Mon Jan 23 00:13:17 +0000 2017,15282,9012344,18,3857
823269594223824897,Sun Jan 22 20:42:21 +0000 2017,0,9012344,18,9531
822975315408461824,Sun Jan 22 01:12:59 +0000 2017,16865,9012344,18,3318
822872901745569793,Sat Jan 21 18:26:02 +0000 2017,127762,9012344,18,41484
822859134160621569,Sat Jan 21 17:31:20 +0000 2017,12855,9012344,18,2185
822647212903690241,Sat Jan 21 03:29:14 +0000 2017,0,9012344,18,6151
822610361945911296,Sat Jan 21 01:02:48 +0000 2017,14389,9012344,18,2828
822489057087389700,Fri Jan 20 17:00:46 +0000 2017,17630,9012344,18,6151
822462944365645825,Fri Jan 20 15:17:01 +0000 2017,27103,9012344,18,13711
822244816520155136,Fri Jan 20 00:50:15 +0000 2017,34020,9012344,18,9531
822163064745328640,Thu Jan 19 19:25:24 +0000 2017,0,9012344,18,4564
821886076407029760,Thu Jan 19 01:04:45 +0000 2017,10999,9012344,18,2225
821813639212650496,Wed Jan 18 20:16:54 +0000 2017,0,9012344,18,3236
821765923262631936,Wed Jan 18 17:07:18 +0000 2017,8160,9012344,18,1607
821522889702862852,Wed Jan 18 01:01:34 +0000 2017,7812,9012344,18,1682
821421320206483457,Tue Jan 17 18:17:58 +0000 2017,0,9012344,18,5349
821407182352777218,Tue Jan 17 17:21:47 +0000 2017,11404,9012344,18,4153
821153421864615936,Tue Jan 17 00:33:26 +0000 2017,240,9012344,18,9
821149554670182400,Tue Jan 17 00:18:04 +0000 2017,8362,9012344,18,1885
821107785811234820,Mon Jan 16 21:32:06 +0000 2017,9334,9012344,18,2053
821044531881721856,Mon Jan 16 17:20:45 +0000 2017,12332,9012344,18,2199
820837357901512704,Mon Jan 16 03:37:31 +0000 2017,0,9012344,18,6461
820749716845686786,Sun Jan 15 21:49:15 +0000 2017,30733,9012344,18,9539
820690176645140481,Sun Jan 15 17:52:40 +0000 2017,11919,9012344,18,3110
820494788566847489,Sun Jan 15 04:56:16 +0000 2017,0,9012344,18,541
820446719150292993,Sun Jan 15 01:45:15 +0000 2017,0,9012344,18,2472
820314633777061888,Sat Jan 14 17:00:24 +0000 2017,3255,9012344,18,541
820078625395449857,Sat Jan 14 01:22:35 +0000 2017,19257,9012344,18,6045
820013781606658049,Fri Jan 13 21:04:55 +0000 2017,0,9012344,18,1128
819952236453363712,Fri Jan 13 17:00:21 +0000 2017,5176,9012344,18,1128
819924195358416896,Fri Jan 13 15:08:56 +0000 2017,12597,9012344,18,4703
819711362133872643,Fri Jan 13 01:03:12 +0000 2017,13007,9012344,18,2995
819588359383371776,Thu Jan 12 16:54:26 +0000 2017,9404,9012344,18,1929
819347104292290561,Thu Jan 12 00:55:47 +0000 2017,7035,9012344,18,1166
819238181065359361,Wed Jan 11 17:42:57 +0000 2017,2190,9012344,18,395
819227688460238848,Wed Jan 11 17:01:16 +0000 2017,22436,9012344,18,6461
819015337530290176,Wed Jan 11 02:57:27 +0000 2017,0,9012344,18,35778
819015331746349057,Wed Jan 11 02:57:26 +0000 2017,0,9012344,18,18406
819006400881917954,Wed Jan 11 02:21:57 +0000 2017,44224,9012344,18,18406
819004803107983360,Wed Jan 11 02:15:36 +0000 2017,85035,9012344,18,35778
818646164899774465,Tue Jan 10 02:30:30 +0000 2017,0,9012344,18,20199
818627210458333184,Tue Jan 10 01:15:10 +0000 2017,21822,9012344,18,7307
818614493328580609,Tue Jan 10 00:24:38 +0000 2017,9579,9012344,18,2439
818588835076603904,Mon Jan 09 22:42:41 +0000 2017,0,9012344,18,5899
818536468981415936,Mon Jan 09 19:14:36 +0000 2017,10553,9012344,18,2358
818307523543449600,Mon Jan 09 04:04:51 +0000 2017,0,9012344,18,7771
818259473185828864,Mon Jan 09 00:53:55 +0000 2017,10701,9012344,18,2172
818145370475810820,Sun Jan 08 17:20:31 +0000 2017,11965,9012344,18,2463
817908911860748288,Sun Jan 08 01:40:55 +0000 2017,4730,9012344,18,763
817827839487737858,Sat Jan 07 20:18:46 +0000 2017,50150,9012344,18,26119
817777686764523521,Sat Jan 07 16:59:28 +0000 2017,10510,9012344,18,2592
817536400337801217,Sat Jan 07 01:00:41 +0000 2017,11473,9012194,18,2833
817502432452313088,Fri Jan 06 22:45:43 +0000 2017,0,9012344,18,3272
817423860136083457,Fri Jan 06 17:33:29 +0000 2017,32892,9012344,18,14134
817415592588222464,Fri Jan 06 17:00:38 +0000 2017,5456,9012344,18,919
817181837579653120,Fri Jan 06 01:31:47 +0000 2017,0,9012344,18,8159
817171292965273600,Fri Jan 06 00:49:53 +0000 2017,8548,9012344,18,1954
817120970343411712,Thu Jan 05 21:29:55 +0000 2017,11892,9012344,18,2507
817056546584727552,Thu Jan 05 17:13:55 +0000 2017,8377,9012344,18,1583
816829038950027264,Thu Jan 05 02:09:53 +0000 2017,0,9012344,18,4544
816816676327063552,Thu Jan 05 01:20:46 +0000 2017,9751,9012344,18,1956
816697700272001025,Wed Jan 04 17:27:59 +0000 2017,9526,9012344,18,2116
816450570814898180,Wed Jan 04 01:05:59 +0000 2017,29587,9012344,18,7771
816336735214911488,Tue Jan 03 17:33:39 +0000 2017,8391,9012344,18,1878
816091915477250048,Tue Jan 03 01:20:49 +0000 2017,8719,9012344,18,2062
816062466425819140,Mon Jan 02 23:23:48 +0000 2017,0,9012344,18,983
816014286006976512,Mon Jan 02 20:12:21 +0000 2017,0,9012344,18,5063
815990720817401858,Mon Jan 02 18:38:42 +0000 2017,4818,9012344,18,983
815966073409433600,Mon Jan 02 17:00:46 +0000 2017,21818,9012344,18,8159
815745968457060357,Mon Jan 02 02:26:09 +0000 2017,0,9012344,18,3998
815736392542261248,Mon Jan 02 01:48:06 +0000 2017,9613,9012344,18,2197
815639385530101762,Sun Jan 01 19:22:38 +0000 2017,8026,9012344,18,1595
815390420867969024,Sun Jan 01 02:53:20 +0000 2017,10094,9012344,18,3688
814986499976527872,Sat Dec 31 00:08:17 +0000 2016,7463,9012344,18,1230
814638523311648768,Fri Dec 30 01:05:33 +0000 2016,11015,9012344,18,2617
814578408554463233,Thu Dec 29 21:06:41 +0000 2016,0,9012344,18,5647
814530161257443328,Thu Dec 29 17:54:58 +0000 2016,8430,9012344,18,1804
814153002265309185,Wed Dec 28 16:56:16 +0000 2016,28066,9012344,18,8384
813944609378369540,Wed Dec 28 03:08:11 +0000 2016,0,9012344,18,3081
813910438903693312,Wed Dec 28 00:52:25 +0000 2016,9088,9012344,18,1797
813812741911748608,Tue Dec 27 18:24:12 +0000 2016,35621,9012344,18,13522
813800681631023104,Tue Dec 27 17:36:16 +0000 2016,8122,9012344,18,1706
813217897535406080,Mon Dec 26 03:00:30 +0000 2016,18186,9012344,18,7079
813202720496779264,Mon Dec 26 02:00:11 +0000 2016,9032,9012344,18,1765
813187593374461952,Mon Dec 26 01:00:05 +0000 2016,19399,9012344,18,4206
813172488309972993,Mon Dec 26 00:00:03 +0000 2016,9060,9012344,18,1869
813157409116065792,Sun Dec 25 23:00:08 +0000 2016,7576,9012344,18,2132
813142292504645637,Sun Dec 25 22:00:04 +0000 2016,8307,9012344,18,2321
813130366689148928,Sun Dec 25 21:12:41 +0000 2016,4390,9012344,18,431
813127251579564032,Sun Dec 25 21:00:18 +0000 2016,11545,9012344,18,3017
813112105746448384,Sun Dec 25 20:00:07 +0000 2016,10087,9012344,18,2656
813096984823349248,Sun Dec 25 19:00:02 +0000 2016,10327,9012344,18,3513
813081950185472002,Sun Dec 25 18:00:17 +0000 2016,9689,9012344,18,2700
813066809284972545,Sun Dec 25 17:00:08 +0000 2016,7757,9012344,18,1894
813051746834595840,Sun Dec 25 16:00:16 +0000 2016,20494,9012344,18,7125
812781120811126785,Sat Dec 24 22:04:54 +0000 2016,7367,9012344,18,1847
812709060537683968,Sat Dec 24 17:18:34 +0000 2016,6480,9012344,18,1398
812503143955202048,Sat Dec 24 03:40:19 +0000 2016,5930,9012344,18,1185
812466873996607488,Sat Dec 24 01:16:12 +0000 2016,7792,9012344,18,1861
812372279581671427,Fri Dec 23 19:00:19 +0000 2016,13355,9012344,18,3548
811985624773361665,Thu Dec 22 17:23:53 +0000 2016,7109,9012344,18,1361
811744202451197953,Thu Dec 22 01:24:33 +0000 2016,7383,9012344,18,1542
811647686436880384,Wed Dec 21 19:01:02 +0000 2016,5482,9012344,18,713
811627233043480576,Wed Dec 21 17:39:46 +0000 2016,12447,9012344,18,2968
811386762094317568,Wed Dec 21 01:44:13 +0000 2016,20460,9012344,18,6187
810984652412424192,Mon Dec 19 23:06:23 +0000 2016,5192,9012344,18,1383
810896069567610880,Mon Dec 19 17:14:23 +0000 2016,8804,9012344,18,1704
810657578271330305,Mon Dec 19 01:26:42 +0000 2016,10717,9012344,18,2548
810284430598270976,Sun Dec 18 00:43:57 +0000 2016,34388,9012344,18,10895
810254108431155201,Sat Dec 17 22:43:27 +0000 2016,14383,9012344,18,3270
809920764300447744,Sat Dec 17 00:38:52 +0000 2016,15232,9012344,18,3821
809808892968534016,Fri Dec 16 17:14:20 +0000 2016,0,9012344,18,4746
809448704142938112,Thu Dec 15 17:23:04 +0000 2016,6801,9012344,18,1420
809220051211603969,Thu Dec 15 02:14:29 +0000 2016,19471,9012344,18,5427
809084759137812480,Wed Dec 14 17:16:53 +0000 2016,12944,9012344,18,3422
808838249661788160,Wed Dec 14 00:57:20 +0000 2016,9910,9012344,18,2955
808733504066486276,Tue Dec 13 18:01:07 +0000 2016,7725,9012344,18,2100
808501579447930884,Tue Dec 13 02:39:32 +0000 2016,11060,9012344,18,2527
808344865868283904,Mon Dec 12 16:16:49 +0000 2016,41517,9012344,18,20199
808134635716833280,Mon Dec 12 02:21:26 +0000 2016,0,9012344,18,5735
808106460588765185,Mon Dec 12 00:29:28 +0000 2016,8626,9012344,18,2142
808001312164028416,Sun Dec 11 17:31:39 +0000 2016,12264,9012344,18,3441
807621403335917568,Sat Dec 10 16:22:02 +0000 2016,14289,9012344,18,3508
807106840509214720,Fri Dec 09 06:17:20 +0000 2016,115357,9012344,18,53681
807059379405148160,Fri Dec 09 03:08:45 +0000 2016,0,9012344,18,7120
807010152071229440,Thu Dec 08 23:53:08 +0000 2016,12858,9012344,18,3764
806629075125202948,Wed Dec 07 22:38:52 +0000 2016,72892,9012344,18,33573
806620845233815552,Wed Dec 07 22:06:10 +0000 2016,0,9012344,18,5359
806576416489959424,Wed Dec 07 19:09:37 +0000 2016,4792,9012344,18,1901
806542213899489280,Wed Dec 07 16:53:43 +0000 2016,10013,9012344,18,2291
806242860592926720,Tue Dec 06 21:04:11 +0000 2016,0,9012344,18,11273
806219024703037440,Tue Dec 06 19:29:28 +0000 2016,6334,9012344,18,1165
805958939288408065,Tue Dec 06 02:15:59 +0000 2016,0,9012344,18,5203
805932879469572096,Tue Dec 06 00:32:26 +0000 2016,8154,9012344,18,1872
805826884734976000,Mon Dec 05 17:31:15 +0000 2016,6441,9012194,18,1774
805823200554876929,Mon Dec 05 17:16:37 +0000 2016,0,9012344,18,7778
805520635690676224,Sun Dec 04 21:14:20 +0000 2016,5625,9012343,18,1611
805487436403003392,Sun Dec 04 19:02:24 +0000 2016,8626,9012343,18,2462
805207613751304193,Sun Dec 04 00:30:29 +0000 2016,7681,9012343,18,1676
804738756058218496,Fri Dec 02 17:27:25 +0000 2016,13401,9012343,18,3722
804475857670639616,Fri Dec 02 00:02:45 +0000 2016,6014,9012343,18,1958
804413760345620481,Thu Dec 01 19:56:00 +0000 2016,0,9012343,18,3141
804026241225523202,Wed Nov 30 18:16:08 +0000 2016,43451,9012343,18,15631
803773340896923648,Wed Nov 30 01:31:12 +0000 2016,9853,9012343,18,2662
803692223237865472,Tue Nov 29 20:08:52 +0000 2016,0,9012343,18,7217
803638050916102144,Tue Nov 29 16:33:36 +0000 2016,10732,9012343,18,4038
803380650405482500,Mon Nov 28 23:30:47 +0000 2016,7612,9012343,18,1829
803321560782307329,Mon Nov 28 19:35:59 +0000 2016,0,9012343,18,5162
803276597545603072,Mon Nov 28 16:37:19 +0000 2016,9828,9012343,18,2385
802952499103731712,Sun Nov 27 19:09:28 +0000 2016,8849,9012343,18,1942
802624713319034886,Sat Nov 26 21:26:58 +0000 2016,0,9012343,18,2821
802600418706604034,Sat Nov 26 19:50:26 +0000 2016,6971,9012343,18,1421
802572683846291456,Sat Nov 26 18:00:13 +0000 2016,8783,9012343,18,2446
802323869084381190,Sat Nov 26 01:31:31 +0000 2016,15855,9012343,18,5684
